 22.293,   3.104,   4.722,  14.657
 22.452,   3.111,   4.738,  14.743
 22.611,   3.118,   4.755,  14.829
 22.771,   3.125,   4.772,  14.914
 22.930,   3.132,   4.789,  15.000
 23.089,   3.139,   4.805,  15.085
 23.248,   3.146,   4.822,  15.170
 23.408,   3.153,   4.838,  15.255
 23.567,   3.160,   4.855,  15.340
 23.726,   3.167,   4.871,  15.424
 23.885,   3.173,   4.887,  15.509
 24.045,   3.180,   4.904,  15.593
 24.204,   3.187,   4.920,  15.677
 24.363,   3.193,   4.936,  15.761
 24.522,   3.200,   4.952,  15.844
 24.682,   3.206,   4.968,  15.928
 24.841,   3.212,   4.984,  16.011
 25.000,   3.219,   5.000,  16.094
 25.159,   3.225,   5.016,  16.177
 25.318,   3.232,   5.032,  16.260
 25.478,   3.238,   5.048,  16.343
 25.637,   3.244,   5.063,  16.425
 25.796,   3.250,   5.079,  16.508
 25.955,   3.256,   5.095,  16.590
 26.115,   3.262,   5.110,  16.672
 26.274,   3.269,   5.126,  16.754
 26.433,   3.275,   5.141,  16.836
 26.592,   3.281,   5.157,  16.917
 26.752,   3.287,   5.172,  16.999
 26.911,   3.293,   5.188,  17.080
 27.070,   3.298,   5.203,  17.161
 27.229,   3.304,   5.218,  17.242
 27.389,   3.310,   5.233,  17.323
 27.548,   3.316,   5.249,  17.404
 27.707,   3.322,   5.264,  17.485
 27.866,   3.327,   5.279,  17.565
 28.025,   3.333,   5.294,  17.645
 28.185,   3.339,   5.309,  17.725
 28.344,   3.344,   5.324,  17.805
 28.503,   3.350,   5.339,  17.885
 28.662,   3.356,   5.354,  17.965
 28.822,   3.361,   5.369,  18.044
 28.981,   3.367,   5.383,  18.124
 29.140,   3.372,   5.398,  18.203
 29.299,   3.378,   5.413,  18.282
 29.459,   3.383,   5.428,  18.361
 29.618,   3.388,   5.442,  18.440
 29.777,   3.394,   5.457,  18.519
 29.936,   3.399,   5.471,  18.598
 30.096,   3.404,   5.486,  18.676
 30.255,   3.410,   5.500,  18.755
 30.414,   3.415,   5.515,  18.833
 30.573,   3.420,   5.529,  18.911
 30.732,   3.425,   5.544,  18.989
 30.892,   3.430,   5.558,  19.067
 31.051,   3.436,   5.572,  19.144
 31.210,   3.441,   5.587,  19.222
 31.369,   3.446,   5.601,  19.300
 31.529,   3.451,   5.615,  19.377
 31.688,   3.456,   5.629,  19.454
 31.847,   3.461,   5.643,  19.531
 32.006,   3.466,   5.657,  19.608
 32.166,   3.471,   5.671,  19.685
 32.325,   3.476,   5.685,  19.762
 32.484,   3.481,   5.699,  19.838
 32.643,   3.486,   5.713,  19.915
 32.803,   3.491,   5.727,  19.991
 32.962,   3.495,   5.741,  20.068
 33.121,   3.500,   5.755,  20.144
 33.280,   3.505,   5.769,  20.220
 33.439,   3.510,   5.783,  20.296
 33.599,   3.514,   5.796,  20.372
 33.758,   3.519,   5.810,  20.447
 33.917,   3.524,   5.824,  20.523
 34.076,   3.529,   5.838,  20.598
 34.236,   3.533,   5.851,  20.674
 34.395,   3.538,   5.865,  20.749
 34.554,   3.543,   5.878,  20.824
 34.713,   3.547,   5.892,  20.899
 34.873,   3.552,   5.905,  20.974
 35.032,   3.556,   5.919,  21.049
 35.191,   3.561,   5.932,  21.123
 35.350,   3.565,   5.946,  21.198
 35.510,   3.570,   5.959,  21.272
 35.669,   3.574,   5.972,  21.347
 35.828,   3.579,   5.986,  21.421
 35.987,   3.583,   5.999,  21.495
 36.146,   3.588,   6.012,  21.569
 36.306,   3.592,   6.025,  21.643
 36.465,   3.596,   6.039,  21.717
 36.624,   3.601,   6.052,  21.791
 36.783,   3.605,   6.065,  21.864
 36.943,   3.609,   6.078,  21.938
 37.102,   3.614,   6.091,  22.011
 37.261,   3.618,   6.104,  22.085
 37.420,   3.622,   6.117,  22.158
 37.580,   3.626,   6.130,  22.231
 37.739,   3.631,   6.143,  22.304
 37.898,   3.635,   6.156,  22.377
 38.057,   3.639,   6.169,  22.450
 38.217,   3.643,   6.182,  22.523
 38.376,   3.647,   6.195,  22.595
 38.535,   3.652,   6.208,  22.668
 38.694,   3.656,   6.220,  22.740
 38.854,   3.660,   6.233,  22.812
 39.013,   3.664,   6.246,  22.885
 39.172,   3.668,   6.259,  22.957
 39.331,   3.672,   6.271,  23.029
 39.490,   3.676,   6.284,  23.101
 39.650,   3.680,   6.297,  23.173
 39.809,   3.684,   6.309,  23.245
 39.968,   3.688,   6.322,  23.316
 40.127,   3.692,   6.335,  23.388
 40.287,   3.696,   6.347,  23.459
 40.446,   3.700,   6.360,  23.531
 40.605,   3.704,   6.372,  23.602
 40.764,   3.708,   6.385,  23.673
 40.924,   3.712,   6.397,  23.744
 41.083,   3.716,   6.410,  23.815
 41.242,   3.719,   6.422,  23.886
 41.401,   3.723,   6.434,  23.957
 41.561,   3.727,   6.447,  24.028
 41.720,   3.731,   6.459,  24.099
 41.879,   3.735,   6.471,  24.169
 42.038,   3.739,   6.484,  24.240
 42.197,   3.742,   6.496,  24.310
 42.357,   3.746,   6.508,  24.381
 42.516,   3.750,   6.520,  24.451
 42.675,   3.754,   6.533,  24.521
 42.834,   3.757,   6.545,  24.591
 42.994,   3.761,   6.557,  24.661
 43.153,   3.765,   6.569,  24.731
 43.312,   3.768,   6.581,  24.801
 43.471,   3.772,   6.593,  24.871
 43.631,   3.776,   6.605,  24.940
 43.790,   3.779,   6.617,  25.010
 43.949,   3.783,   6.629,  25.079
 44.108,   3.787,   6.641,  25.149
 44.268,   3.790,   6.653,  25.218
 44.427,   3.794,   6.665,  25.287
 44.586,   3.797,   6.677,  25.356
 44.745,   3.801,   6.689,  25.425
 44.904,   3.805,   6.701,  25.495
 45.064,   3.808,   6.713,  25.563
 45.223,   3.812,   6.725,  25.632
 45.382,   3.815,   6.737,  25.701
 45.541,   3.819,   6.748,  25.770
 45.701,   3.822,   6.760,  25.838
 45.860,   3.826,   6.772,  25.907
 46.019,   3.829,   6.784,  25.975
 46.178,   3.833,   6.795,  26.044
 46.338,   3.836,   6.807,  26.112
 46.497,   3.839,   6.819,  26.180
 46.656,   3.843,   6.831,  26.248
 46.815,   3.846,   6.842,  26.316
 46.975,   3.850,   6.854,  26.384
 47.134,   3.853,   6.865,  26.452
 47.293,   3.856,   6.877,  26.520
 47.452,   3.860,   6.889,  26.588
 47.611,   3.863,   6.900,  26.656
 47.771,   3.866,   6.912,  26.723
 47.930,   3.870,   6.923,  26.791
 48.089,   3.873,   6.935,  26.858
 48.248,   3.876,   6.946,  26.926
 48.408,   3.880,   6.958,  26.993
 48.567,   3.883,   6.969,  27.060
 48.726,   3.886,   6.980,  27.127
 48.885,   3.889,   6.992,  27.194
 49.045,   3.893,   7.003,  27.262
 49.204,   3.896,   7.015,  27.328
 49.363,   3.899,   7.026,  27.395
 49.522,   3.902,   7.037,  27.462
 49.682,   3.906,   7.049,  27.529
 49.841,   3.909,   7.060,  27.596
 50.000,   3.912,   7.071,  27.662
 50.159,   3.915,   7.082,  27.729
 50.318,   3.918,   7.094,  27.795
 50.478,   3.922,   7.105,  27.862
 50.637,   3.925,   7.116,  27.928
 50.796,   3.928,   7.127,  27.994
 50.955,   3.931,   7.138,  28.060
 51.115,   3.934,   7.149,  28.126
 51.274,   3.937,   7.161,  28.192
 51.433,   3.940,   7.172,  28.258
 51.592,   3.943,   7.183,  28.324
 51.752,   3.946,   7.194,  28.390
 51.911,   3.950,   7.205,  28.456
 52.070,   3.953,   7.216,  28.522
 52.229,   3.956,   7.227,  28.587
