 44.268,  -0.057,  -0.106,   0.047
 44.427,  -0.039,  -0.113,   0.029
 44.586,  -0.021,  -0.118,   0.010
 44.745,  -0.002,  -0.119,  -0.009
 44.904,   0.017,  -0.118,  -0.028
 45.064,   0.036,  -0.113,  -0.046
 45.223,   0.053,  -0.106,  -0.062
 45.382,   0.069,  -0.096,  -0.077
 45.541,   0.083,  -0.084,  -0.090
 45.701,   0.095,  -0.070,  -0.101
 45.860,   0.105,  -0.053,  -0.109
 46.019,   0.112,  -0.036,  -0.115
 46.178,   0.116,  -0.018,  -0.117
 46.338,   0.117,   0.001,  -0.117
 46.497,   0.115,   0.019,  -0.113
 46.656,   0.111,   0.037,  -0.107
 46.815,   0.103,   0.054,  -0.098
 46.975,   0.093,   0.070,  -0.087
 47.134,   0.081,   0.084,  -0.073
 47.293,   0.066,   0.095,  -0.058
 47.452,   0.050,   0.104,  -0.041
 47.611,   0.033,   0.111,  -0.024
 47.771,   0.015,   0.114,  -0.005
 47.930,  -0.003,   0.115,   0.013
 48.089,  -0.021,   0.113,   0.031
 48.248,  -0.039,   0.108,   0.048
 48.408,  -0.056,   0.100,   0.064
 48.567,  -0.071,   0.090,   0.078
 48.726,  -0.084,   0.078,   0.090
 48.885,  -0.095,   0.063,   0.100
 49.045,  -0.104,   0.047,   0.107
 49.204,  -0.110,   0.030,   0.112
 49.363,  -0.113,   0.012,   0.114
 49.522,  -0.113,  -0.006,   0.113
 49.682,  -0.111,  -0.023,   0.109
 49.841,  -0.105,  -0.041,   0.102
 50.000,  -0.098,  -0.057,   0.093
 50.159,  -0.087,  -0.071,   0.081
 50.318,  -0.075,  -0.084,   0.068
 50.478,  -0.060,  -0.095,   0.053
 50.637,  -0.044,  -0.103,   0.036
 50.796,  -0.027,  -0.109,   0.019
 50.955,  -0.010,  -0.111,   0.001
 51.115,   0.008,  -0.111,  -0.017
 51.274,   0.025,  -0.108,  -0.034
 51.433,   0.042,  -0.103,  -0.050
 51.592,   0.058,  -0.095,  -0.065
 51.752,   0.072,  -0.084,  -0.078
 51.911,   0.084,  -0.072,  -0.090
 52.070,   0.095,  -0.057,  -0.099
 52.229,   0.102,  -0.041,  -0.105
 52.389,   0.107,  -0.025,  -0.109
 52.548,   0.110,  -0.007,  -0.110
 52.707,   0.109,   0.010,  -0.108
 52.866,   0.106,   0.027,  -0.104
 53.025,   0.100,   0.044,  -0.097
 53.185,   0.092,   0.059,  -0.087
 53.344,   0.081,   0.073,  -0.076
 53.503,   0.069,   0.085,  -0.062
 53.662,   0.054,   0.094,  -0.047
 53.822,   0.039,   0.102,  -0.031
 53.981,   0.022,   0.106,  -0.014
 54.140,   0.005,   0.108,   0.003
 54.299,  -0.012,   0.108,   0.020
 54.459,  -0.029,   0.104,   0.037
 54.618,  -0.045,   0.098,   0.052
 54.777,  -0.060,   0.089,   0.067
 54.936,  -0.073,   0.079,   0.079
 55.096,  -0.085,   0.066,   0.089
 55.255,  -0.094,   0.052,   0.098
 55.414,  -0.101,   0.036,   0.103
 55.573,  -0.105,   0.020,   0.106
 55.732,  -0.107,   0.003,   0.107
 55.892,  -0.106,  -0.014,   0.105
 56.051,  -0.102,  -0.031,   0.100
 56.210,  -0.096,  -0.047,   0.092
 56.369,  -0.087,  -0.061,   0.082
 56.529,  -0.076,  -0.074,   0.071
 56.688,  -0.063,  -0.085,   0.057
 56.847,  -0.049,  -0.094,   0.042
 57.006,  -0.033,  -0.100,   0.026
 57.166,  -0.017,  -0.104,   0.010
